dataset,changepoint_prior_scale,daily_seasonality,seasonality_mode,seasonality_prior_scale,rmse,mae,r2
trace35.csv,0.01,False,multiplicative,10.0,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.05,True,additive,0.01,360.70633831414716,290.9726257324219,0.8256909847259521
trace35.csv,0.05,True,additive,0.1,304.00263413743636,235.1211700439453,0.8761867880821228
trace35.csv,0.05,True,additive,1.0,307.39823011038953,239.3251495361328,0.8734054565429688
trace35.csv,0.05,True,additive,10.0,300.89800493688887,232.70042419433594,0.8787027597427368
trace35.csv,0.05,True,multiplicative,0.01,905.9734750532159,778.331787109375,-0.09962153434753418
trace35.csv,0.05,True,multiplicative,0.1,312.9279819303477,264.12664794921875,0.8688099384307861
trace35.csv,0.05,True,multiplicative,1.0,312.05217913034994,261.26080322265625,0.869543194770813
trace35.csv,0.05,True,multiplicative,10.0,304.0341649181881,253.55934143066406,0.8761610984802246
trace35.csv,0.05,False,additive,0.01,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,additive,0.1,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,additive,1.0,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,additive,10.0,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,multiplicative,0.01,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,multiplicative,0.1,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,multiplicative,1.0,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.05,False,multiplicative,10.0,954.7573971957484,826.6151733398438,-0.22123241424560547
trace35.csv,0.1,True,additive,0.01,348.729681307743,298.09881591796875,0.8370741009712219
trace35.csv,0.1,True,additive,0.1,312.94145069405556,262.2940368652344,0.8687986135482788
trace35.csv,0.1,True,additive,1.0,312.63061020555875,259.05743408203125,0.8690590858459473
trace35.csv,0.1,True,additive,10.0,309.3380659771765,258.906005859375,0.8718026876449585
trace35.csv,0.1,True,multiplicative,0.01,782.7034080671938,707.230712890625,0.17925792932510376
trace35.csv,0.1,True,multiplicative,0.1,359.2887505196899,301.2242126464844,0.8270583748817444
trace35.csv,0.1,True,multiplicative,1.0,357.27546489018806,296.5208740234375,0.8289911150932312
trace35.csv,0.1,True,multiplicative,10.0,358.92632861772626,297.8580322265625,0.8274071216583252
trace35.csv,0.1,False,additive,0.01,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,additive,0.1,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,additive,1.0,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,additive,10.0,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,multiplicative,0.01,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,multiplicative,0.1,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,multiplicative,1.0,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.1,False,multiplicative,10.0,925.3185937827036,825.058837890625,-0.14708292484283447
trace35.csv,0.5,True,additive,0.01,365.86231614502196,309.4747619628906,0.8206721544265747
trace35.csv,0.5,True,additive,0.1,334.52472115301134,278.41497802734375,0.8500768542289734
trace35.csv,0.5,True,additive,1.0,335.06550199177474,278.76806640625,0.8495917320251465
trace35.csv,0.5,True,additive,10.0,334.628560403173,278.323974609375,0.8499837517738342
trace35.csv,0.5,True,multiplicative,0.01,747.3364369546022,674.396240234375,0.25175368785858154
trace35.csv,0.5,True,multiplicative,0.1,347.90404792485526,288.9671630859375,0.8378446698188782
trace35.csv,0.5,True,multiplicative,1.0,344.766134502796,283.8224182128906,0.8407565951347351
trace35.csv,0.5,True,multiplicative,10.0,344.5900304165807,283.6215515136719,0.8409192562103271
trace35.csv,0.5,False,additive,0.01,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,additive,0.1,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,additive,1.0,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,additive,10.0,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,multiplicative,0.01,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,multiplicative,0.1,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,multiplicative,1.0,886.1082397201823,809.9820556640625,-0.05192756652832031
trace35.csv,0.5,False,multiplicative,10.0,886.1082397201823,809.9820556640625,-0.05192756652832031
trace40.csv,0.001,True,additive,0.01,338.9529604163386,272.77886962890625,0.8763372302055359
trace40.csv,0.001,True,additive,0.1,326.22374175939433,270.6019592285156,0.8854510188102722
trace40.csv,0.001,True,additive,1.0,331.13440199939964,275.34539794921875,0.8819764256477356
trace40.csv,0.001,True,additive,10.0,333.12116555016433,275.6018371582031,0.8805559277534485
trace40.csv,0.001,True,multiplicative,0.01,817.6636304128979,731.6709594726562,0.28036952018737793
trace40.csv,0.001,True,multiplicative,0.1,735.3747344041676,655.44873046875,0.4179268479347229
trace40.csv,0.001,True,multiplicative,1.0,763.82143692096,674.5214233398438,0.372022807598114
trace40.csv,0.001,True,multiplicative,10.0,764.2377738636059,674.9627075195312,0.3713380694389343
trace40.csv,0.001,False,additive,0.01,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,additive,0.1,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,additive,1.0,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,additive,10.0,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,multiplicative,0.01,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,multiplicative,0.1,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,multiplicative,1.0,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.001,False,multiplicative,10.0,856.5646137332548,761.3309326171875,0.21026670932769775
trace40.csv,0.01,True,additive,0.01,431.5786066871248,364.6431884765625,0.7995158433914185
trace40.csv,0.01,True,additive,0.1,335.0409723078657,265.0222473144531,0.8791752457618713
trace40.csv,0.01,True,additive,1.0,331.36369511082535,261.947265625,0.8818129301071167
trace40.csv,0.01,True,additive,10.0,331.7808129059003,261.7607421875,0.8815152049064636
trace40.csv,0.01,True,multiplicative,0.01,871.3957195212747,774.3457641601562,0.1826820969581604
trace40.csv,0.01,True,multiplicative,0.1,377.7205688402473,308.2032165527344,0.8464317321777344
trace40.csv,0.01,True,multiplicative,1.0,358.0081724800427,288.1837158203125,0.862042248249054
trace40.csv,0.01,True,multiplicative,10.0,362.84074502459066,291.48663330078125,0.8582926988601685
trace40.csv,0.01,False,additive,0.01,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,additive,0.1,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,additive,1.0,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,additive,10.0,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,multiplicative,0.01,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,multiplicative,0.1,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,multiplicative,1.0,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.01,False,multiplicative,10.0,957.9535805559683,849.9925537109375,0.012245357036590576
trace40.csv,0.05,True,additive,0.01,480.24440392366887,373.06976318359375,0.7517525553703308
trace40.csv,0.05,True,additive,0.1,368.8164346934664,275.849365234375,0.8535866737365723
trace40.csv,0.05,True,additive,1.0,389.9739774972171,290.0565185546875,0.8363065123558044
trace40.csv,0.05,True,additive,10.0,383.31724377465724,286.5467834472656,0.8418471813201904
trace40.csv,0.05,True,multiplicative,0.01,971.3609010043589,843.1897583007812,-0.015596985816955566
trace40.csv,0.05,True,multiplicative,0.1,375.0533503716505,320.5892333984375,0.8485928773880005
trace40.csv,0.05,True,multiplicative,1.0,376.32640420252204,313.29266357421875,0.8475632667541504
trace40.csv,0.05,True,multiplicative,10.0,366.453846855235,309.4195556640625,0.8554564714431763
trace40.csv,0.05,False,additive,0.01,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,additive,0.1,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,additive,1.0,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,additive,10.0,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,multiplicative,0.01,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,multiplicative,0.1,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,multiplicative,1.0,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.05,False,multiplicative,10.0,1043.132721661055,907.5074462890625,-0.17122220993041992
trace40.csv,0.1,True,additive,0.01,434.15238900068255,367.1427001953125,0.7971175312995911
trace40.csv,0.1,True,additive,0.1,386.4976552322148,323.4736633300781,0.8392119407653809
trace40.csv,0.1,True,additive,1.0,384.7977959266399,320.8538818359375,0.840623140335083
trace40.csv,0.1,True,additive,10.0,386.4977360865132,322.79510498046875,0.8392118215560913
trace40.csv,0.1,True,multiplicative,0.01,914.8779290156693,821.0365600585938,0.09907954931259155
trace40.csv,0.1,True,multiplicative,0.1,434.846542615898,370.9131774902344,0.7964682579040527
trace40.csv,0.1,True,multiplicative,1.0,427.7626934118963,364.33038330078125,0.8030454516410828
trace40.csv,0.1,True,multiplicative,10.0,430.9658484149295,365.1593017578125,0.8000847697257996
trace40.csv,0.1,False,additive,0.01,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,additive,0.1,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,additive,1.0,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,additive,10.0,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,multiplicative,0.01,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,multiplicative,0.1,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,multiplicative,1.0,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.1,False,multiplicative,10.0,1043.630442254345,925.813720703125,-0.1723402738571167
trace40.csv,0.5,True,additive,0.01,448.9766662923587,379.44879150390625,0.7830259799957275
trace40.csv,0.5,True,additive,0.1,411.81725695385813,348.3735656738281,0.8174552917480469
trace40.csv,0.5,True,additive,1.0,412.1313883338662,348.856689453125,0.8171766996383667
trace40.csv,0.5,True,additive,10.0,412.8021809838218,349.1476135253906,0.8165810704231262
trace40.csv,0.5,True,multiplicative,0.01,864.3361976106288,771.5739135742188,0.1958712935447693
trace40.csv,0.5,True,multiplicative,0.1,418.156594471497,357.7120056152344,0.8117920160293579
trace40.csv,0.5,True,multiplicative,1.0,415.489225943345,354.7673034667969,0.8141854405403137
trace40.csv,0.5,True,multiplicative,10.0,415.33835980438886,354.46502685546875,0.8143203854560852
trace40.csv,0.5,False,additive,0.01,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,additive,0.1,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,additive,1.0,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,additive,10.0,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,multiplicative,0.01,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,multiplicative,0.1,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,multiplicative,1.0,993.5492250009559,900.14013671875,-0.06252443790435791
trace40.csv,0.5,False,multiplicative,10.0,993.5492250009559,900.14013671875,-0.06252443790435791
trace45.csv,0.001,True,additive,0.01,402.10937955362346,340.8877868652344,0.8551121354103088
trace45.csv,0.001,True,additive,0.1,413.4797644685892,358.5050048828125,0.8468023538589478
trace45.csv,0.001,True,additive,1.0,416.89360902992985,360.8970642089844,0.8442621827125549
trace45.csv,0.001,True,additive,10.0,414.038834229351,362.9268798828125,0.8463877439498901
trace45.csv,0.001,True,multiplicative,0.01,903.9785326543988,804.6388549804688,0.26774919033050537
trace45.csv,0.001,True,multiplicative,0.1,842.8867065033118,769.0382690429688,0.3633774518966675
trace45.csv,0.001,True,multiplicative,1.0,830.53792809239,747.0830688476562,0.3818945288658142
trace45.csv,0.001,True,multiplicative,10.0,834.3119170909642,758.22900390625,0.37626439332962036
trace45.csv,0.001,False,additive,0.01,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,additive,0.1,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,additive,1.0,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,additive,10.0,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,multiplicative,0.01,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,multiplicative,0.1,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,multiplicative,1.0,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.001,False,multiplicative,10.0,959.3817996501706,855.4664916992188,0.17524194717407227
trace45.csv,0.01,True,additive,0.01,481.278781606877,417.4863586425781,0.7924431562423706
trace45.csv,0.01,True,additive,0.1,371.0713374810833,295.1024475097656,0.8766161203384399
trace45.csv,0.01,True,additive,1.0,369.31192354837395,294.4301452636719,0.8777833580970764
trace45.csv,0.01,True,additive,10.0,369.78830514904064,295.12176513671875,0.8774678707122803
trace45.csv,0.01,True,multiplicative,0.01,958.9716497373632,843.2372436523438,0.17594695091247559
trace45.csv,0.01,True,multiplicative,0.1,432.4410545091666,364.0771789550781,0.8324295282363892
trace45.csv,0.01,True,multiplicative,1.0,406.588186160149,330.2728271484375,0.8518665432929993
trace45.csv,0.01,True,multiplicative,10.0,406.3167445171316,328.25543212890625,0.8520642518997192
trace45.csv,0.01,False,additive,0.01,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,additive,0.1,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,additive,1.0,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,additive,10.0,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,multiplicative,0.01,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,multiplicative,0.1,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,multiplicative,1.0,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.01,False,multiplicative,10.0,1032.286055316064,905.2471923828125,0.045131146907806396
trace45.csv,0.05,True,additive,0.01,558.0442690772838,426.1241149902344,0.720950722694397
trace45.csv,0.05,True,additive,0.1,441.71271772499375,333.25372314453125,0.8251670002937317
trace45.csv,0.05,True,additive,1.0,454.56258163755626,346.2548828125,0.8148468732833862
trace45.csv,0.05,True,additive,10.0,427.63344043117115,328.0391845703125,0.8361347317695618
trace45.csv,0.05,True,multiplicative,0.01,1055.616940466569,908.3778686523438,0.0014810562133789062
trace45.csv,0.05,True,multiplicative,0.1,441.4820919357885,369.2041015625,0.8253495097160339
trace45.csv,0.05,True,multiplicative,1.0,421.8268305833568,353.23907470703125,0.8405545949935913
trace45.csv,0.05,True,multiplicative,10.0,421.915090687688,349.9803771972656,0.8404878377914429
trace45.csv,0.05,False,additive,0.01,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,additive,0.1,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,additive,1.0,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,additive,10.0,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,multiplicative,0.01,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,multiplicative,0.1,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,multiplicative,1.0,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.05,False,multiplicative,10.0,1122.4708236742727,965.4029541015625,-0.1289994716644287
trace45.csv,0.1,True,additive,0.01,497.75037669498556,427.3572692871094,0.7779929041862488
trace45.csv,0.1,True,additive,0.1,437.18735257324175,360.2377624511719,0.8287310004234314
trace45.csv,0.1,True,additive,1.0,442.8773461693429,364.325927734375,0.8242438435554504
trace45.csv,0.1,True,additive,10.0,443.32647041993783,366.393798828125,0.8238871693611145
trace45.csv,0.1,True,multiplicative,0.01,1025.3155002241992,907.0491943359375,0.05798310041427612
trace45.csv,0.1,True,multiplicative,0.1,492.6306298840948,426.0821838378906,0.7825364470481873
trace45.csv,0.1,True,multiplicative,1.0,485.6390441984664,416.5214538574219,0.7886652946472168
trace45.csv,0.1,True,multiplicative,10.0,485.0816780450484,416.6854553222656,0.7891501188278198
trace45.csv,0.1,False,additive,0.01,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,additive,0.1,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,additive,1.0,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,additive,10.0,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,multiplicative,0.01,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,multiplicative,0.1,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,multiplicative,1.0,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.1,False,multiplicative,10.0,1139.5997104246737,993.99267578125,-0.16371941566467285
trace45.csv,0.5,True,additive,0.01,507.0299239196835,428.1346435546875,0.7696380019187927
trace45.csv,0.5,True,additive,0.1,465.79362718375614,392.20001220703125,0.8055845499038696
trace45.csv,0.5,True,additive,1.0,464.5270107862405,391.56280517578125,0.8066405057907104
trace45.csv,0.5,True,additive,10.0,464.59870116585563,392.32867431640625,0.8065807819366455
trace45.csv,0.5,True,multiplicative,0.01,979.6411332727919,896.0838012695312,0.14004123210906982
trace45.csv,0.5,True,multiplicative,0.1,464.99564850114456,395.4414978027344,0.8062501549720764
trace45.csv,0.5,True,multiplicative,1.0,460.0854030775156,389.2505798339844,0.8103204369544983
trace45.csv,0.5,True,multiplicative,10.0,459.9745237510443,389.1858215332031,0.8104118704795837
trace45.csv,0.5,False,additive,0.01,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,additive,0.1,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,additive,1.0,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,additive,10.0,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,multiplicative,0.01,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,multiplicative,0.1,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,multiplicative,1.0,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace45.csv,0.5,False,multiplicative,10.0,1095.4645133458225,1007.08935546875,-0.07532620429992676
trace50.csv,0.001,True,additive,0.01,456.1055935855205,391.2212829589844,0.8562741279602051
trace50.csv,0.001,True,additive,0.1,417.3555513587905,347.9641418457031,0.8796582221984863
trace50.csv,0.001,True,additive,1.0,413.93713668261273,346.8468017578125,0.8816214799880981
trace50.csv,0.001,True,additive,10.0,411.5086952301251,338.423828125,0.8830063939094543
trace50.csv,0.001,True,multiplicative,0.01,1051.7849708947167,951.6406860351562,0.23571020364761353
trace50.csv,0.001,True,multiplicative,0.1,949.0735614271425,835.01123046875,0.37769412994384766
trace50.csv,0.001,True,multiplicative,1.0,928.7160155289668,811.20703125,0.40410465002059937
trace50.csv,0.001,True,multiplicative,10.0,917.4792913194281,809.136474609375,0.418437123298645
trace50.csv,0.001,False,additive,0.01,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,additive,0.1,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,additive,1.0,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,additive,10.0,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,multiplicative,0.01,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,multiplicative,0.1,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,multiplicative,1.0,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.001,False,multiplicative,10.0,1128.306917465279,1019.3916625976562,0.1204538345336914
trace50.csv,0.01,True,additive,0.01,544.0930814208172,477.5998840332031,0.795473039150238
trace50.csv,0.01,True,additive,0.1,396.0065498195705,333.86956787109375,0.8916550278663635
trace50.csv,0.01,True,additive,1.0,397.649853828717,335.25836181640625,0.8907539248466492
trace50.csv,0.01,True,additive,10.0,394.72862513377464,332.8315734863281,0.8923531174659729
trace50.csv,0.01,True,multiplicative,0.01,1099.8471484710956,982.610595703125,0.16426455974578857
trace50.csv,0.01,True,multiplicative,0.1,480.17851498166806,419.5028381347656,0.8407022953033447
trace50.csv,0.01,True,multiplicative,1.0,453.3427407878062,391.3152770996094,0.8580101132392883
trace50.csv,0.01,True,multiplicative,10.0,450.5659288605831,389.1014099121094,0.8597441911697388
trace50.csv,0.01,False,additive,0.01,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,additive,0.1,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,additive,1.0,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,additive,10.0,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,multiplicative,0.01,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,multiplicative,0.1,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,multiplicative,1.0,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.01,False,multiplicative,10.0,1169.1424742091958,1038.8739013671875,0.0556369423866272
trace50.csv,0.05,True,additive,0.01,656.4531590296447,496.63446044921875,0.7022775411605835
trace50.csv,0.05,True,additive,0.1,509.64968054046693,388.6795959472656,0.8205482959747314
trace50.csv,0.05,True,additive,1.0,516.777394048927,391.841552734375,0.8154937028884888
trace50.csv,0.05,True,additive,10.0,522.599691446522,396.70245361328125,0.8113127946853638
trace50.csv,0.05,True,multiplicative,0.01,1162.816784794578,1016.4230346679688,0.06582826375961304
trace50.csv,0.05,True,multiplicative,0.1,469.8112154099772,399.7413330078125,0.8475066423416138
trace50.csv,0.05,True,multiplicative,1.0,443.0390431440552,374.8709411621094,0.8643910884857178
trace50.csv,0.05,True,multiplicative,10.0,443.80932702006163,381.4906005859375,0.8639191389083862
trace50.csv,0.05,False,additive,0.01,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,additive,0.1,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,additive,1.0,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,additive,10.0,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,multiplicative,0.01,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,multiplicative,0.1,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,multiplicative,1.0,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.05,False,multiplicative,10.0,1234.5907722804345,1081.6925048828125,-0.05305290222167969
trace50.csv,0.1,True,additive,0.01,553.7922670099322,490.279052734375,0.7881160974502563
trace50.csv,0.1,True,additive,0.1,468.16441756609396,401.6361083984375,0.8485738039016724
trace50.csv,0.1,True,additive,1.0,471.683206055717,403.1358947753906,0.8462889790534973
trace50.csv,0.1,True,additive,10.0,467.8016072546139,399.1680603027344,0.8488084077835083
trace50.csv,0.1,True,multiplicative,0.01,1182.6621981783303,1047.169189453125,0.03366971015930176
trace50.csv,0.1,True,multiplicative,0.1,535.9016059408667,465.39410400390625,0.8015851378440857
trace50.csv,0.1,True,multiplicative,1.0,526.0538826964402,453.989501953125,0.8088102340698242
trace50.csv,0.1,True,multiplicative,10.0,522.1140620113579,452.99371337890625,0.8116633296012878
trace50.csv,0.1,False,additive,0.01,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,additive,0.1,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,additive,1.0,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,additive,10.0,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,multiplicative,0.01,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,multiplicative,0.1,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,multiplicative,1.0,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.1,False,multiplicative,10.0,1306.4617292519517,1135.7314453125,-0.17922723293304443
trace50.csv,0.5,True,additive,0.01,559.4608174394343,496.3221435546875,0.7837563157081604
trace50.csv,0.5,True,additive,0.1,498.45139870904165,421.7511291503906,0.8283476233482361
trace50.csv,0.5,True,additive,1.0,496.79901934786466,420.48846435546875,0.8294838070869446
trace50.csv,0.5,True,additive,10.0,497.1808649777262,420.90948486328125,0.8292216062545776
trace50.csv,0.5,True,multiplicative,0.01,1141.1430125098257,1050.1917724609375,0.10032784938812256
trace50.csv,0.5,True,multiplicative,0.1,500.3517512710433,432.1972961425781,0.8270362615585327
trace50.csv,0.5,True,multiplicative,1.0,493.325656260649,423.2127685546875,0.831859827041626
trace50.csv,0.5,True,multiplicative,10.0,494.0271690403272,423.3027648925781,0.8313812613487244
trace50.csv,0.5,False,additive,0.01,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,additive,0.1,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,additive,1.0,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,additive,10.0,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,multiplicative,0.01,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,multiplicative,0.1,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,multiplicative,1.0,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace50.csv,0.5,False,multiplicative,10.0,1255.7315596894107,1160.4962158203125,-0.08942604064941406
trace55.csv,0.001,True,additive,0.01,548.6446652889282,464.8040771484375,0.8298859596252441
trace55.csv,0.001,True,additive,0.1,441.92678268011775,346.0010986328125,0.8896281123161316
trace55.csv,0.001,True,additive,1.0,447.2163381686765,353.0216369628906,0.8869701623916626
trace55.csv,0.001,True,additive,10.0,453.9628805034614,363.4726257324219,0.8835341930389404
trace55.csv,0.001,True,multiplicative,0.01,1225.556608239701,1111.91552734375,0.15116244554519653
trace55.csv,0.001,True,multiplicative,0.1,1009.9206342579599,860.1288452148438,0.42358893156051636
trace55.csv,0.001,True,multiplicative,1.0,951.2288433915363,814.367431640625,0.488638699054718
trace55.csv,0.001,True,multiplicative,10.0,1012.4596288247744,858.5672607421875,0.4206870198249817
